Ibex 35
7553.9
7387.6
7296.5
7128.2
7333
7350.8
7212.7
7060.3
6925.5
6651.4
6773.6
6683.4
6695.8
6913
6893.6
6713.4
6592.2
6686.6
7078.4
7133.8
6997.7
6858.3
6637.7
6724.6
6420.9
6421.2
6660.6
6751.6
6420.4
6251.9
6158.6
6004.5
6310.1
6303.4
6659.8
6322.3
6249.3
6074.9
6114.1
5963.2
6168.6
6091.7
6396.1
6400.3
6221.1
6271.4
6104.6
6326.6
6583
6466.3
6528.1
6678.8
6590.1
6534.1
6703.1
6472.7
6370.9
6435.7
6341.3
6141.9
6165.1
6080.4
6261.6
6143.3
6295.7
6492
6251.1
6141.3
6087
6082
5905.5
5819
5761.1
5580.1
5390.9
5447.4
5682.4
5630.6
5431.7
5368.6
5614.4
5551.7
5499.2
5464.3
5454.1
5364.5
5447.6
5661
5603.3
5889.4
5865.4
6023.5
6010.8
6031.4
6040.8
5881.4
6054.2
6092.5
6164.6
6005.9
6038.1
6139.4
6366.2
6369.1
6319.1
6115.6
6074.2
6060
6141.9
6133.5
6271.7
6250.8
6356.3
6299.3
6264.3
6498.9
6539.2
6580.7
6471.5
6700.1
6704.1
6685.6
6736.3
6582.4
6512.8
6425.3
6291
6332.1
6371.5
6251.6
6120.6
6311.4
6266.6
6155.8
6168.3
6208
6240.2
6081.3
6036.9
6284
6237.3
6349.3
6377.2
6433
6438.9
6534.7
6589.2
6566.8
6610.6
6458.2
6390.8
6346.3
6249.7
6310.2
6268.9
6022.4
5955.4
5941
6019.6
5947.7
6017.2
5872.9
6002.6
5885.6
5809.3
5787.6
5923.3
5840.2
5817.6
5972.8
6082.9
6165
6036.8
5989.3
6043.2
5952.1
5803.2
5782
5887.7
5999.4
5987.2
5861.8
5879.8
5816.9
5716.5
5569.4
5606.4
5452.4
5670.7
5904.9
6064.5
6089.6
6171.3
6102.1
6258
6005
6123.8
6142.8
6022.4
6029.2
5870.5
5953.2
6174.5
6238
6324.1
6454.2
6397.3
6468.5
6407.8
6442.3
6488.6
6560.8
6503.1
6574.4
6577.6
6587.4
6526.9
6492.5
6607.8
6557.2
6489.5
6456.4
6491.3
6568.7
6429
6300.5
6387.8
6395
6376
6363.4
6413.8
6481.5
6279.6
6298.1
6198.9
6317.9
6346.2
6338.2
6363.6
6472.9
6483
6508.5
6595.4
6562.9
6637.7
6591.1
6717.7
6670.1
6696.8
6791.2
6849.1
6857.2
6960.9
6977.1
7015.8
6908.6
7081.6
6919.7
6871.4
6941.3
6944.6
6970.1
6862
6739.1
6830.9
6795.3
6800.4
6944.6
6965.7
6915.7
6838.5
6968.6
7046
7000
6932.8
6945.3
6900.4
6825.2
6862.4
6868
6981.1
6903.8
6996.7
6924
6984.3
7061.7
6995.4
6945
6991.3
6924.3
6900.3
6930.8
6965.4
7015.3
6998.2
7110.3
7170.7
7192.4
7179.8
7214.9
7205.9
7166.4
7130
7143.3
7175.1
7111.3
7194.4
7203.9
7291.7
7265.7
7230.6
7287
7220
7116
7113.4
7022.9
7057.6
7132
7146.7
7195.7
7102.7
6953.3
6953.1
6909
6895.7
6809.4
6772
6703.6
6751
6762.4
6922.3
6894.2
6894.1
6924.3
7019.1
6974.7
7063.1
7040.7
7043.5
7034.3
6993.6
6984.8
7007.4
6914.6
6879.9
6869
6951
7023.8
7030.4
7119.1
7129.5
7215.3
7199.7
7196.1
7228.1
7267.8
7222.9
7191.4
7246.7
7258.8
7293.8
7134
7127.3
7131.5
7111.6
7145
7243.8
7251.9
7227.4
7249.9
7252.5
7372.3
7348.7
7384.3
7367.1
7348.1
7391
7358.8
7432.2
7434.4
7471.8
7487
7506.3
7585.5
7617.6
7619.1
7696.5
7760.4
7737.2
7879.2
7911.4
7913.7
7943.4
7924.6
7934.6
7946.1
7978.1
7957.3
7979.3
8016.3
7987.9
8051.9
8101.3
8114.5
8031.4
8061.1
8116.4
8013.1
7929.9
7958.6
7960.3
7888.8
7949.1
8024.9
8135.2
8171.9
8197.2
8242.3
8199.6
8226.5
8258.9
8283
8340.6
8237.8
8245.2
8159.6
8173.6
8160.2
8249.4
8300.4
8354
8280.4
8337.9
8346.1
8369.7
8286.7
8292.9
8112.4
8032.6
7699.1
7810.7
7948.1
7820.4
7879.1
7727.8
7768.3
7752.9
7914.8
7952.8
8021.1
8004.2
8018.1
8097.9
8269.7
8285.9
8281.8
8294.8
8390.1
8444.3
8352
8310.4
8387.9
8340.4
8375.2
8282.1
8293.6
8331.7
8362.9
8359
8232.7
8159.4
8109.5
8170.6
8151.6
8235.8
8119.3
8027
7815.1
7909
7829
7866.4
7779.7
7671.9
7724.9
7900
7817.2
7806.5
7883.9
7841.5
7926.1
7965.4
7951.6
7959.3
7848.4
7908.7
7901.9
8010.7
8109
8103.7
8075.2
8097.7
8062.3
7965.2
8028.6
8069.3
8102.9
8109.2
8129.3
8056.5
8107.2
8162.6
8120.5
8184.4
8131.2
8078.3
8085.3
8034.6
8060.3
8022.8
8063.8
8085
8047.5
8053.6
8076.5
8029.6
7983.1
8010.9
7981.4
7990
8031.4
7925.2
7848.8
7740.9
7842.3
7809.1
7872.8
7919.3
7869
7894.2
7812.3
7836.5
7681
7633.6
7654.7
7607.7
7624.2
7578.3
7670.7
7709.1
7734.5
7707.1
7788.9
7792.7
7784.1
7838.2
7882.3
7881.7
7869.5
7938.9
7983.9
8061.1
8107.6
8112.1
8096.4
8039.1
8055.9
8120.1
8091.8
8060.7
8078.8
8085.3
8053.5
8071.1
8021.7
7990.9
7986.1
7939.7
7988.3
8048
8029.2
8220.6
8304.9
8305.3
8323.6
8332.7
8323.2
8301.7
8296.4
8255.5
8261.1
8267
8347.7
8288.6
8345.6
8372.4
8230.2
8232.5
8338.4
8435.4
8418.3
8506.1
8525.7
8533.8
8570.6
8578.1
8549.6
8527.9
8558.5
8550
8520.1
8458.2
8624
8636.3
8625.9
8603.4
8607.2
8668
8755.4
8739.2
8715.5
8693
8773.9
8811.4
8787.9
8818.4
8775.6
8827.2
8887.9
8893.8
8871.2
8898.8
8866
8894.5
8941.8
9025
9054.2
9050.7
9077.1
9100.7
9080.8
9124.1
9120
9024.4
9041.1
9028.5
8966.4
8945.7
9016.8
9025.1
9094.4
9096.9
9087.6
9017.7
8999.4
8967.1
9033.2
9058.1
9125.3
9139.4
9223.9
9257
9307
9310.4
9422.5
9461.7
9479.2
9450.8
9451.2
9588.3
9585
9634.3
9575.6
9585.7
9570.1
9464.6
9350.3
9354.1
9352.6
9439.7
9391
9472.3
9443.6
9418.8
9538
9545.9
9480.2
9410.3
9319.4
9330.2
9296.5
9354.7
9201.2
9235.8
9263.9
9225.4
9299.2
9252.1
9309.3
9324.1
9280.1
9258.8
9289.5
9206
9298.1
9382.1
9392.4
9385.8
9334.8
9303.1
9373.9
9364.5
9155.2
9025.8
9046.2
9016.6
9018.7
9096.4
9106.2
9083.7
8985
8985.4
9001.6
9119.9
9168.3
9195.7
9235.5
9263.1
9223.5
9146.1
9149.9
9213.1
9222.5
9217.7
9213.3
9364.2
9400.1
9368.5
9397
9372.4
9351.3
9417.9
9381.5
9466.8
9427.1
9550.8
9539.7
9497.7
9449.4
9535.5
9487.7
9494
9561.5
9579.2
9614.4
9563.6
9624.7
9682.3
9659.5
9712.5
9726.2
9769.6
9677.4
9622.9
9682.5
9769.2
9783.2
9829.1
9815
9807.4
9832.5
9644.4
9793.2
9876.3
9873.4
9937.8
9965.2
9943.8
9961
10045
10007
10021.5
10018.8
10017.1
10043.3
10088.7
10128.8
10115.6
10068.9
10113.9
10149.7
10074.3
10045.4
10115.5
10145.6
10229.2
10222.1
10187.2
10184.9
10139.8
10094.1
10037.9
10132.9
10174.8
10104.1
10078.9
9983.2
9904.8
9938.5
9922.3
10008.9
10134.1
10145
10250.9
10373.2
10408
10441.2
10486.6
10494.7
10429.8
10459.1
10475.7
10532.1
10536
10583.4
10500.3
10536.6
10631.2
10724.9
10678.5
10801.7
10780.6
10813.9
10880.7
10919.2
10823.1
10750.9
10732.4
10800.6
10810.2
10721.8
10567.1
10629.3
10629.5
10529.9
10402.5
10382.3
10368.8
10534.5
10476.6
10473.4
10328.6
10339.5
10493.8
10427.2
10424.5
10476.9
10412.3
10420.9
10440.2
10456.3
10438.4
10510.3
10504.6
10456.3
10391.7
10445.2
10527.1
10535.1
10522.9
10626.7
10634.2
10656.3
10618.8
10620.1
10557.8
10678.7
10649.8
10532.1
10539.3
10506.6
10495.8
10489.3
10540
10533.6
10502.4
10483.5
10555.3
10528.3
10572.3
10682.7
10701.3
10723.9
10772.7
10769.5
10778.1
10733.9
10786.7
10818.1
10895.8
10913.6
10913.6
10962.5
10869.9
10966.2
10955.8
10850.7
10898.4
10806.3
10708.1
10821.5
10740.9
10712.2
10665.6
10824.1
10890.2
11023.2
11038
11104.3
11221.1
11136
11175.8
11187.5
11175.1
11202.6
11344.9
11312.6
11395.5
11395.9
11377.4
11447.2
11491.3
11535.6
11626.9
11755.3
11739
11786.9
11832.8
11740.7
11902.2
11809.6
11755.7
11759.1
11701.3
11629.2
11699.6
11771.8
11845.4
11835
11845.7
11862.5
11872.9
11922
11933.4
11951.6
11906.2
11954.4
11839.6
11774.2
11817.3
11869.8
11854.3
11920
11893.8
11916.4
11908.2
11816.7
11817.5
11674.6
11601.7
11609.4
11585
11720.1
11782.6
11913.8
11901.3
11920.5
11925.6
11891.3
11892.5
11929.3
11876.5
11928.5
12034.4
12067.7
12083.3
12064.8
12008.4
11710.2
11587.7
11595.9
11248.2
11210.3
11270.8
10950.2
11160.7
11047.2
11208.2
11414.8
11371.4
11165.6
11340.5
11346.4
11360.7
11287.8
11112
11224.7
10952.6
11098.2
11031.4
10797.5
10852
11036.3
10962.8
11056.8
11103.5
11155.4
11246.3
11274.2
11276.6
11214.5
11188.8
11386.6
11548.1
11569.6
11603.1
11521.2
11636.8
11626.7
11649.5
11535.2
11537.3
11375
11240.2
11179.4
11161
11425.7
11446.4
11333.9
11561.6
11611.9
11635.2
11768.4
11887.4
11818
11706.6
11863
11800.7
11934.1
11790.5
11834
11911.6
11810.4
11777.3
11903.3
11991.3
12045.9
12087.8
12067.8
12054.9
12080.8
12012.7
12056
12042.9
12116.6
12146.6
12171.9
12144.7
12193
12278.6
12212.4
12102.9
12014.5
12081.7
12055.2
12164.9
12206.9
12214.5
12278.4
12287.8
12240.9
12426.1
12476.9
12389.5
12393.3
12617.4
12950
12930.2
12934.7
12915.9
12860.5
12982.6
13116.4
13152.1
13143.5
13234.5
13260.9
13406.9
13454.5
13476.6
13245.3
13398.2
13463.7
13558
13620.7
13579.8
13636.3
13633.1
13725.8
13713.2
13753
13772.6
13719.3
13794.7
13968.5
14058.3
14090.4
14111.4
14002.4
14091.9
14113.2
14174.3
14241.3
14170
14256
14228.1
14294.6
14284.4
14088.1
13786.8
13732.1
13978
13849.3
13660.6
13846.4
14032.5
14007.1
14062.8
14076.6
14209.6
14200.2
14327.5
14351.9
14387.6
14317.5
14176.8
14201.7
14150.4
14066.1
14199.4
14160.8
14146.5
14364.4
14375.1
14382.4
14304.7
14322.3
14311.5
14116.1
14328.8
14368.2
14416.7
14355.6
14295
14265.3
14397.9
14359.7
14368.6
14540.7
14537.3
14415.4
14507
14553.4
14553.2
14571.5
14631.2
14616.7
14703.2
14854.6
14826
14875.5
14769
14824.6
14905.7
14876.9
14851.2
14915.8
14886.1
14788.8
14791.3
14767.1
14856.1
14408.3
14248.4
14064.9
13962.2
13749.1
13825.9
13912.7
14194
14257.2
14146.5
13982.9
13602.4
13940.4
13977.4
14250.2
14323.2
14310.5
14490.1
14545.7
14469.6
14536.8
14483
14605.3
14641.7
14730.8
14953.2
14943.1
14974.9
15005.5
14997.6
14883
14965.3
15020.8
14966
14870.4
14821.7
15080.9
14987.1
14578.7
14620.4
14611
14403.6
14374.6
14416.9
14395.6
14620.3
14672.1
14556.7
14609.4
14575.4
14736.3
14686
14824.2
14918.8
14968.2
15068.4
15055.5
15070.9
15223.9
15094.9
15053.2
15124.6
15188.6
15137.3
15329.4
15501.5
15414.3
15314.9
14928.8
14725.9
14816.5
14940.6
14764.3
14829.8
15078.4
15252.1
15103.6
15000.2
15035.7
14882.4
14784.9
14848.3
14755.2
14681.7
14819.9
14892
14804.7
14869.4
14989.7
14907.4
15058.3
14974.7
14823.9
14766.2
14941.8
15023.5
15110.4
15153.8
15058.6
15207.3
14930.1
15056.7
14913.3
14937.7
14540.4
14587.5
14507.9
14802.4
14595.7
14678.6
14534.3
14432.1
14652.9
15004.2
14838.3
14453.9
14731.8
14553.1
14520.5
13979.7
14237.5
14269.1
14239.8
14359.2
14292.5
14334.4
14305.5
14124.8
14183.6
14313.4
14479.8
14546.9
14590.1
14240.1
14198.4
13873.4
13726.3
13965.5
13980.4
14077.8
13861
13696.9
14042
14494.8
14427.1
14450.6
14494.7
14311.9
14513.7
14581.6
14576.5
14603
14790
14783.8
14718
14892.1
14809
14862.7
14863.8
15100
15261.3
15187.5
15279.7
15430.5
15507.1
15529.7
15327.8
15429.6
15231.3
15386
15603.9
15738.1
15782.5
15890.5
15759.6
15823.7
15825.9
15895.4
15841.9
15945.7
15731.2
15774.7
15814.8
15808.9
15725.8
15769
15539.3
15700
15364.5
15317.1
15392.2
15330.2
15315.6
15566.5
15656.6
15759.9
15735
15708.2
15802.2
15695.9
15819.6
15832.7
15890.5
15860
15499.2
15575.7
15318.5
15282.1
15177.1
15140.2
15289.3
15256.2
15182.3
15002.5
14856.5
14602.3
14667
14670.5
14603.5
14524
14458
14431.9
13945.2
13817.1
13775.6
13655.4
12625.8
12839.7
12254.6
13106.7
13141.1
13026.7
13246.6
13217.1
13229
13494.7
13515.7
12814.7
13037.3
12889.5
12934.8
12818.8
13254.7
13266.7
13313.2
13073.9
13269.7
13080.4
13173
13017.5
13156.6
13436.6
13454.3
13272.1
13170.4
12862.5
12630.1
12948.1
12803.3
12691.3
12655
13056.1
13131.3
13073.2
13021.4
12656
13030.5
12964.7
12964.2
13434.2
13403
13537.9
13442.4
13269
13699.1
13838.7
13738.9
13846.4
13919.6
13759.4
13599
13507.9
13278.3
13160.3
13408.9
13637.6
13568.7
13924.9
13728.9
13593.4
13663
13669.2
13772.8
13877.8
13707.2
13798.3
14060
14074
14005.8
14026.8
14074
13945.1
14053.9
14016.4
14187.2
14186.4
14124.8
14247.6
13992.1
13857.2
13852
13577.6
13583.7
13451.4
13499.2
13539.5
13600.9
13300
13431.7
13341.2
13239.3
12909.8
12823.9
12755.2
12584.3
12853.3
12998.7
12826.6
12885.1
12631.5
12585
12412.5
12403.4
12205.6
12446.1
12077.7
12089.8
12046.2
11770.9
11856.9
11980.1
11765.9
11982.2
11794.7
11999.8
11739.5
11383.5
11443
11151.6
11287.7
11642.1
11895.3
11784.6
11610.1
11934.9
11675.1
11589.9
11484.6
11683.8
11817.9
11881.3
11569.5
11447.6
11751.4
11774.4
11717.5
11799.9
12047.7
11996.1
11695.4
11606.8
11686.1
11677.5
11335.3
11379.9
11217.4
11497.3
11327.1
11419.9
11479.6
11662.6
11707.3
11693.8
11903.9
11849.1
11480.1
11139.7
11554.2
11350
11180.8
11136.5
11412
10899
10911.5
10661.4
10631.6
11557.9
11328.5
11176.5
11112.9
11438.6
11387.9
10945.7
10987.5
11182.5
11002.3
11418.5
10726
10862
10297.6
9902.9
8997.7
9955.7
10224.5
9706.8
9308.2
9655.2
9944.3
9795
8995.3
8811.2
8353.2
8009.9
7905.4
8650.1
8822.9
9116
9231.8
9726.8
9744.7
9133.9
9343.5
9293.8
8911.9
8646.8
8740.6
8832.2
8498.8
8530.8
8211.5
7988.4
7974.4
8622.6
8696.6
8654.1
8849.3
8910.6
8510.5
8834.7
8879.9
8836.1
8491.2
9036.5
9063.1
9152.4
9182.6
8975.5
9023.9
9167.7
9196.9
9257.8
9268.4
9098.9
9068.5
9017.7
9195.8
9486.3
9644.1
9724
9570
9469.5
9378.5
9199.9
9057.3
8692.7
8611.1
8620.1
8494.8
8276.5
8230.7
8159.3
8172.8
8375.2
8349.5
8701.5
8477.4
8450.4
8233.4
8361.9
8495.4
8440.2
8544.7
8584.8
8397.3
8355.8
8200.9
8265.5
8075
7843.2
7861.4
7875.9
7603.6
7540.4
7483.4
7512.1
7811.7
7620.9
7270.5
7219.4
7357.5
7025.9
6936.9
6817.4
7153.3
7204.7
7340.5
7427.8
7636.9
7645.3
7661.6
7701.6
7710
7952.3
7989.5
8072.4
8076.2
7927.6
7601.1
7815
7961
8334.7
8319.9
8321.1
8346
8404.7
8704.8
8834.8
8711.9
8874.5
9030.9
8718.2
8615.8
8834.1
8769.2
8888.2
8777
8656.3
8891.3
9038
9074.7
9136.7
9229
